114,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),LIVRES SCOLAIRES ET AUTRES LIVRES,https://www.anstat.ci/indicateur-details/cc6349e0d2d50ad41f9cf3c40c78b70ee397c39e28e93bf4a0679c90cdd00dac7e06cb7e8737a876f11d410ebc3e06aad385dcbe9ae0f85a30e6a9eb08846bbc_T8vsz9BL3zD7M-RmtZTYu5EETydnNanlxycC1txPk-pcW7DjD9YX5k4I5t4IFEB
115,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),JOURNAUX ET PUBLICATIONS PÉRIODIQUES,https://www.anstat.ci/indicateur-details/f6f3b88602c1132a9f417ab055317c14b26ef272fab55e1cdd6959a22a0c03e76040028bc1ec5b2d5f0985a77fc95715486327577123c5af0b701576c25546b3tYMaC5kbOBmXw6MVpiJ27jEe6BNnhvl-58ywChCg7yILEFsy4CNxTfaXT1f-k9nH
116,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),PAPETERIE ET IMPRIMES DIVERS,https://www.anstat.ci/indicateur-details/d7cc8c68fc0b95c092d3d2f852d1cf53b4ac86fdc52469fe19eafd9eabe36c469dc2ed6060863a94a7f3ec39bc11124717d785d8187bae6ab4fd4809f9cf5abcC3OP_IY52WtkcUEIODy5t2LJOJc_b7Y90HqPjDm8PbPRkXSaE9dW3SPZ5k_tGS8w
117,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),FORFAIT ET CIRCUITS TOURISTIQUES COMPOSITES,https://www.anstat.ci/indicateur-details/59bf4c52cd3c591dc81482bdbec10924a1c6deb00986b8a373a2d10d2535766b9a3b8eca63850bcc4ca1b0902af84f9f0a6708a8cfa25d2d15f3cf2ea54c63afqVC6piT8dDQYUE3MVruK9EscFUyCL_181JGLpWWJTVm5hQtt2k0qQJGbkZJqFpyn
118,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ENSEIGNEMENT PRÉ-ÉLÉMENTAIRE ET PRIMAIRE,https://www.anstat.ci/indicateur-details/ffbd042032d44c7bda9bae9d124014633170d5f452387c054b2f6deeeca435cb157cf786c81801573716a50667be82d9a42d00900a09a21c269b1d1fce7d6085OoRb6lI7CPiIH8lD_kQ9-hjwUGencHHqngHwWChLyNC6Xq9IUc86MLE32i9h3ztz
119,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ENSEIGNEMENT SECONDAIRE,https://www.anstat.ci/indicateur-details/8eef836422167da2d8274a204f4c8a96a6b08e8789d9ab9eef5f9665583e83d473ffe12fd89524308017b4fa39b4738e578142f4fa145f7238f860a18648f4f7AR8a2g5DYRJ03CgCG101JLla_ntX2b7ViEaLAONsNuI5MvpxxQDSGDTFCtLvIA8x
120,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ENSEIGNEMENT SUPÉRIEUR,https://www.anstat.ci/indicateur-details/bbdf2109cff791eceaa04cf932749428ac93ca8db429a14c39d37ceb3fde102a5f3be6bc2d4ed65e77d45d50ecd94490f17adeb24f6299a51537578d50ad7fc5lMdBA6p9fPWnycWsu6OztbD5QAlpD8EqfuAf57mRdzrUoVh86t7vMz51b0DX6UgY
121,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ENSEIGNEMENT NON DÉFINI PAR NIVEAU,https://www.anstat.ci/indicateur-details/32b2e2ebfa3c58acc3fb6877e3d0a81e9bc8d8904ce09d2bb1b7947e8c70f26fb8a977f192618832b0a0e408a0ef3ecbce53a62c4baa3d15720f0029cecf38f7mUh4wH6ZXmhlzJ91uLBTAWQJdQuS-QmC9FVOS6xSAJvkwrJE4ZI7erb_4AJTw4pu
122,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ENSEIGNEMENT POST-SECONDAIRE NON SUPÉRIEUR,https://www.anstat.ci/indicateur-details/1582e3ddc599c5533e72ba557ac5f005635ca364c5ec497c02ea977807187e3fc155e3460bfaf0dc3e3ed44e703b1f58a72a73223b20cb4f1538f400df5281baZYMtcDPTnDxjAWehDxQu3oe408jFt7-gqVsKB3y1uP578a_ovjsM74GgIlLlWeMl
123,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"RESTAURANTS, CAFÉS ET ÉTABLISSEMENTS SIMILAIRES",https://www.anstat.ci/indicateur-details/bc47a2b31f834b023bd688cabf65d16e31238323fbe672086f58c62cd1e27666c547d639e592c62f630de48c66d6ac3c7d779110fb930530b5d8646d2bc08b50k6TxZfoEqOTmXTFGyUm6OOk8HgZI1k11eMXbXFPPPww5gq0IwVz2D2A7DYCD8UJr
124,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),CANTINES,https://www.anstat.ci/indicateur-details/bdb326013c685134eeac61589671467a547e39def544bc73cf4b5dc722516fd7b5c82e429e832cae117832fd986472d1e01800c87b5343bfe4d7d14ce6f45a9fmOLNqhp74a3hOWWQcYetW12k_I39lYUsrQ-K_m4hieYqT8mvWISfHB9-vETQNUWU
125,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),HÔTELS ET AUTRES SERVICES D'HÉBERGEMENT,https://www.anstat.ci/indicateur-details/0b4071b8d59a6988891e73ab58a67facf1b9ea92f8bd1f5cf1166e6c50a12b31ab70ae6e1ab3fa646483d93a6a155b9a0b7dc22c5f3748b08402a61d38bcd3d3YpP0xltcI6iG1erPlmEYQ6Crt0aBSBvlM3_bcy9o7XbaUx-1kmFr8zZdC-NQApV2
126,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SALONS DE COIFFURE ET INSTITUTS DE SOINS ET DE BEAUTÉ,https://www.anstat.ci/indicateur-details/e3eceb15c858805a311b3d3518f246d54583cd5a2097c261334748f8acdd74b34ea8cc7378e3d6e9fa463f0f061a03c1609fd7aedf00c73e8a3d3edeb872a785d0jZx1rvYNGjsyBhNSTJZAnD8_NwVzXpgybhZ6HXfSFAMSE3ztGnOKjsPHCdS9LE
127,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),APPAREILS ET ARTICLES POUR SOINS CORPORELS,https://www.anstat.ci/indicateur-details/7a2ce72734ce95a8062a763f183a95f1184b1e2cca8cac9e5ba75f98d949f4aa70273edd0a50efe3b376a7e7a91d2f7600a732d3ae3294b339a1575f864c4b94GzyWoKghwsXhIlFMtKw8iLDyJEmy4REvvvbIsEH7QPUZnPAEqNApBTVHRzBbtOLR
128,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),PRODUITS POUR SOINS CORPORELS,https://www.anstat.ci/indicateur-details/4782ea88f1f03007c7d305772b9f0a74c241abe3aee5857bb7aa37a81c007fccf2a4121b5b20c9c88377141db3de17c193bd1e1057a2f5101879d079325cf7a9o3tHY-QhLQxCJs4SZBPsqQtcfbh1shM3Ho7sn8PeevHL_UBtYtVTqrFJN7xUuu1H
129,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ARTICLES DE BIJOUTERIE ET D'HORLOGERIE,https://www.anstat.ci/indicateur-details/ae66d91853254c77848a5a689256d6be6292b4e401841176ce6feca86cb14a22cb91e3a5661364326634febbcacf569088cbc21a8ea58c812639e3ed1798af53svDdf400X5_qImeESZRdD2CTOlvHA7lNDw16ij2DNWs2Sym51idswHbspWOjNxvN
130,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),AUTRES EFFETS PERSONNELS,https://www.anstat.ci/indicateur-details/cc7740367d8f4d5e1abeaafbf1d6191d101aaac22d1e9dab13b8c32e586318c877b8048c65c01338ba194c43aa3724cfbdec137ff6934b8cd0c0105d50e29272UEgW0SMgLOqQVgYd4K-F4JEWIQH1c2VpuHGunGTOVK5_6aLYQLVVd5xevxP_F1IV
131,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),AUTRES SERVICES N.C.A.,https://www.anstat.ci/indicateur-details/72ccfa85e30471813c657596c2d565a8c78212fb5b0b5cacc0fef50f2450c43ef8dbbdaa430d89c0400f0e0d4ca173d93942a696de5039e107c4299c5606fa3bPREZQtcI2tell-jPhBNKFHR9WLQNPD8KXlj7yYIqpnB16Nk6W2qjlJbnRlQSu-IB
132,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR FONCTION DE CONSOMMATION (NATIONAL),SANTÉ,https://www.anstat.ci/indicateur-details/3e7c604bc1796b8f65d33951a74c3da5611103a068efe1cd5768203993a2de0851f69252efd7193b7a2afb77ab52ea3d1c115632a846a91e7f90dea15ca78f84pIeHwI6xMFyna1zR4N3Jm59P6AhQ5dWi2Tr6ajLRavRgNpDsOeWQamVhN_qAELhR
133,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR FONCTION DE CONSOMMATION (NATIONAL),TRANSPORTS,https://www.anstat.ci/indicateur-details/a29a1c8709ee30e70017df337bd883c10e9cdb4655920b3eea52a61d586feb10e2cb1e844bfa6482f4b3da78438ad57c5704a4a65662ade36c28a6f22b254142aqxdKjbbq_l71vDE6pzbTzvP8gURaKBsm8l5VyErtEuXKLczz4HiYBSwm6_5irCr
134,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),AUTOMOBILE,https://www.anstat.ci/indicateur-details/8798c18b8cd7debd2167037f0894c8ce805dbe35354a1b12fceda1d34179134c2121cd19c30f018ad1daa60fcfb1fc3e7c1ce1f478c10380589ad1fe94ab93155LqJ1Vs2VPiWuOFDwYsukdihkzxI_4vbp5BseFJLygVZZnyOZZM7eOm0ko6fQtbX
135,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),TRANSPORT AÉRIEN DE PASSAGERS,https://www.anstat.ci/indicateur-details/b04c7a234101465447eccc3bdfe39ae2340909ce036e4b278e3fe569f50d10f6f628f8100de895776f47861af8c84ee131396fa75c11c223c513576160320a83PDiGSLB63H4WGqJImaoLm8XHwVNJsKMlBVMW15IoiEywsiDC6kT6FQ3_Il4T0YIM
136,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ASSURANCE TRANSPORT,https://www.anstat.ci/indicateur-details/2eaff321e4fe6da97108beea745d7dd0238c78f658ff1fd59fa2fbedc070174d32fcb2860484528107a6413bf5f0b8bddd0bcfcac181c50e3fcb9cfe659b443fTng8k6u0D7Ce8A4ajcKOthk5BQVkrLKCgAVL6mD4k7i9JbQGheBkXXIqQun80b5X
